koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_impact,koi_duration,koi_depth,koi_model_snr,koi_teq,kepid,kepoi_name,koi_disposition,koi_pdisposition
1.0,0,0,0,0,5.28691996,0.705,2.579,41.5,15.8,792.0,10187017,K00082.05,CONFIRMED,CANDIDATE
1.0,0,0,0,0,6.51003001,0.023,3.3095,603.0,48.1,1017.0,6838050,K00512.01,CONFIRMED,CANDIDATE
0.996,0,0,0,0,35.18105723,0.772,7.545,988.0,63.1,664.0,6937692,K00513.01,CONFIRMED,CANDIDATE
0.0,0,1,1,0,11.75560012,1.228,4.7,649.0,46.3,716.0,7602070,K00514.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,1,17.79421914,1.242,4.1918,1550.0,111.5,606.0,7812179,K00515.01,FALSE POSITIVE,FALSE POSITIVE
0.384,1,0,0,0,6.12601169,0.422,1.733,40.2,7.0,1141.0,1868404,K07625.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,29.02235217,0.902,4.0263,638.0,41.4,559.0,7445445,K00567.03,CONFIRMED,CANDIDATE
1.0,0,0,0,0,3.383540239,0.63,1.403,256.0,36.2,1133.0,7595157,K00568.01,CONFIRMED,CANDIDATE
0.989,0,0,0,0,2.358952404,0.385,1.593,94.1,17.3,1278.0,7595157,K00568.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,20.72904234,0.559,2.8066,562.0,31.6,530.0,8008206,K00569.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,1.632916419,0.136,1.5599,209.0,31.0,1237.0,8008206,K00569.02,CONFIRMED,CANDIDATE
0.989,0,0,0,0,11.1438086,0.629,7.905,41.7,10.9,906.0,7906892,K04773.02,CANDIDATE,CANDIDATE
0.0,0,1,0,0,7.216951388,1.283,1.89082,4280.0,312.2,1055.0,5449777,K00410.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,0,1,1,15.85238672,1.262,5.179,929.0,36.5,775.0,5478055,K00411.01,FALSE POSITIVE,FALSE POSITIVE
0.922,0,0,0,0,4.147021189,0.255,2.8997,3680.0,421.2,1258.0,5683743,K00412.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,15.22895514,0.777,2.5967,1120.0,63.8,639.0,5791986,K00413.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,24.67458244,0.817,3.2648,651.0,31.9,544.0,5791986,K00413.02,CONFIRMED,CANDIDATE
0.862,0,0,0,0,32.526674,0.472,6.842,205.0,9.7,525.0,8320630,K04846.02,CANDIDATE,CANDIDATE
1.0,0,0,0,0,10.32906563,0.923,1.44,2310.0,114.8,908.0,9703198,K00469.01,CANDIDATE,CANDIDATE
1.0,0,0,0,0,3.750832927,0.001,1.9457,2400.0,212.5,1129.0,9844088,K00470.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,21.34736612,0.885,4.184,631.0,53.1,648.0,10019643,K00471.01,CONFIRMED,CANDIDATE
0.998,0,0,0,0,7.81100952,0.816,3.231,127.0,15.8,906.0,10019643,K00471.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,4.243748097,0.032,3.3603,1410.0,139.8,1063.0,10123064,K00472.01,CONFIRMED,CANDIDATE
0.0,0,0,0,1,2.404483552,1.0,0.2961,0.8,0.0,2078.0,5653126,K06612.02,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,1,13.54204116,0.722,3.334,339.0,26.4,794.0,7840044,K00516.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,2.752359689,0.436,2.0722,792.0,115.7,1178.0,8015907,K00517.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,13.98177862,0.444,2.958,1020.0,95.6,553.0,8017703,K00518.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,44.0003975,0.032,5.1115,600.0,43.3,377.0,8017703,K00518.02,CONFIRMED,CANDIDATE
0.996,0,0,0,0,247.354914,0.044,8.677,1290.0,49.0,212.0,8017703,K00518.03,CONFIRMED,CANDIDATE
0.0,1,0,0,0,462.12069,0.002,10.42,634.0,9.9,249.0,1995712,K07626.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,0,12.39894005,0.975,4.262,703.0,50.7,890.0,8106610,K00570.01,FALSE POSITIVE,FALSE POSITIVE
0.997,0,0,0,0,207.5829306,0.84,7.0686,505.0,70.0,453.0,8056665,K00089.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,7.26731094,0.043,2.2691,659.0,47.8,464.0,8120608,K00571.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,13.3430025,0.517,2.7399,800.0,47.1,379.0,8120608,K00571.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,3.886795001,0.119,1.7574,471.0,41.8,571.0,8120608,K00571.03,CONFIRMED,CANDIDATE
0.999,0,0,0,0,22.40777833,0.147,3.2881,661.0,33.9,319.0,8120608,K00571.04,CONFIRMED,CANDIDATE
0.0,0,1,0,0,20.35509657,0.503,5.33265,25100.0,1703.2,720.0,5872150,K00414.01,FALSE POSITIVE,FALSE POSITIVE
0.017,0,0,1,0,5.92240377,0.949,3.691,413.0,44.4,1087.0,5872150,K00414.02,FALSE POSITIVE,FALSE POSITIVE
0.999,0,0,0,0,166.7876551,0.041,5.8676,4760.0,183.8,334.0,6289650,K00415.01,CANDIDATE,CANDIDATE
0.563,0,0,0,0,77.6114427,0.094,7.1786,815.0,100.5,397.0,6850504,K00070.03,CONFIRMED,CANDIDATE
1.0,0,0,0,0,18.20795835,0.64,3.7965,1600.0,157.3,551.0,6508221,K00416.01,CONFIRMED,CANDIDATE
0.966,0,0,0,0,49.537365,0.435,9.862,202.0,10.1,532.0,11135694,K04896.02,CANDIDATE,CANDIDATE
1.0,0,0,0,0,12.70636123,0.793,2.395,872.0,54.0,697.0,10155434,K00473.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,10.94577783,0.819,3.0937,533.0,52.5,881.0,10460984,K00474.01,CONFIRMED,CANDIDATE
0.999,0,0,0,0,28.9869016,0.842,3.6233,472.0,31.5,637.0,10460984,K00474.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,94.886902,0.982,6.923,642.0,25.5,429.0,10460984,K00474.03,CONFIRMED,CANDIDATE
1.0,0,0,0,0,5.03505665,0.911,1.804,152.0,16.6,1141.0,10460984,K00474.04,CONFIRMED,CANDIDATE
0.368,1,0,0,0,24.7222403,0.106,4.53,290.0,9.3,536.0,6436505,K06707.02,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,11.90352088,0.421,4.297,633.0,47.2,827.0,8022244,K00519.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,9.286964466,0.004,3.3649,692.0,251.9,762.0,2571238,K00084.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,34.0350605,0.474,6.695,728.0,41.3,583.0,8022244,K00519.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,12.75934489,0.657,3.5889,882.0,70.4,633.0,8037145,K00520.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,5.433132902,0.72,2.4012,328.0,33.1,841.0,8037145,K00520.02,CONFIRMED,CANDIDATE
0.0,0,0,1,0,0.967427812,1.248,5.8883,9130.0,323.4,1419.0,2140389,K07627.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,10.64021008,0.77,5.4381,455.0,58.6,963.0,8193178,K00572.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,4.93883135,0.633,4.388,124.0,21.3,1244.0,8193178,K00572.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,5.996533443,0.51,3.3129,711.0,70.5,1025.0,8344004,K00573.01,CONFIRMED,CANDIDATE
0.999,0,0,0,0,2.06190864,0.537,1.9743,214.0,27.9,1463.0,8344004,K00573.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,20.13490007,0.798,3.7962,1040.0,64.7,544.0,8355239,K00574.01,CONFIRMED,CANDIDATE
0.998,0,0,0,0,24.0721647,0.949,3.171,177.0,6.7,400.0,8216763,K04838.03,CANDIDATE,CANDIDATE
0.766,0,0,0,0,88.2553729,0.886,4.539,1130.0,54.2,326.0,6508221,K00416.02,CONFIRMED,CANDIDATE
0.0,0,0,0,0,19.19310355,0.98,2.5425,6810.0,258.5,656.0,6879865,K00417.01,CANDIDATE,CANDIDATE
0.0,0,1,0,0,22.41831984,0.8,5.349,11900.0,944.4,563.0,7975727,K00418.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,20.13147772,1.279,3.2806,8240.0,427.5,670.0,8219673,K00419.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,6.010383339,0.436,2.1939,2650.0,276.1,768.0,8352537,K00420.01,CONFIRMED,CANDIDATE
0.553,0,0,0,0,80.881757,0.335,12.568,143.0,12.2,581.0,3758499,K05007.02,CANDIDATE,CANDIDATE
0.0,0,0,1,1,1.334101467,0.153,2.1033,121.0,43.0,2169.0,3248033,K00006.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,0,0,0,9.250572762,1.234,3.6373,1040.0,351.4,1966.0,9552608,K00080.01,CANDIDATE,CANDIDATE
1.0,0,0,0,0,8.1808949,0.521,2.7546,724.0,48.7,716.0,10577994,K00475.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,15.31296388,0.607,3.0935,865.0,45.3,581.0,10577994,K00475.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,18.42794957,0.727,2.9264,707.0,36.0,526.0,10599206,K00476.01,CONFIRMED,CANDIDATE
0.294,1,0,0,0,8.8249556,0.21,2.976,121.0,8.6,928.0,6768616,K06765.02,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,7.30497811,0.932,4.5414,10900.0,69.6,760.0,10068383,K00725.01,FALSE POSITIVE,FALSE POSITIVE
0.761,0,0,1,0,5.115750935,1.475,2.5378,1060.0,51.8,1202.0,10157573,K00726.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,0,1,1,1.213745575,1.246,5.5835,2010.0,213.7,1246.0,10191070,K00727.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,7.189379172,0.908,2.0351,8130.0,288.5,1026.0,10221013,K00728.01,CANDIDATE,CANDIDATE
0.0,0,0,1,0,1.423799421,0.501,1.4866,2010.0,125.3,1659.0,10225800,K00729.01,FALSE POSITIVE,FALSE POSITIVE
0.901,0,0,0,0,1.8134378,0.418,7.776,97.4,19.1,1158.0,2299738,K07628.01,CANDIDATE,CANDIDATE
1.0,0,0,0,0,14.78767172,0.021,6.1191,782.0,39.4,827.0,10227020,K00730.01,CONFIRMED,CANDIDATE
0.996,0,0,0,0,4.16536757,0.348,3.2935,120.0,30.4,1048.0,4563268,K00627.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,14.48584765,0.93,3.1365,457.0,52.2,784.0,4644604,K00628.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,40.6992062,0.854,7.074,430.0,38.5,685.0,4656049,K00629.01,CONFIRMED,CANDIDATE
0.0,0,1,1,1,4.532402495,0.99,3.12,339.0,43.1,1160.0,4659405,K00630.01,FALSE POSITIVE,FALSE POSITIVE
0.376,1,0,0,0,25.273355,1.208,34.48,496.0,16.9,579.0,7941635,K05449.02,FALSE POSITIVE,FALSE POSITIVE
0.999,0,1,0,0,15.45805668,0.05,8.79536,4250.0,1055.9,871.0,4742414,K00631.01,CONFIRMED,FALSE POSITIVE
0.334,0,0,0,0,562.1725914,0.7801,9.8841,5880.0,208.4,241.0,7619236,K00682.01,CANDIDATE,CANDIDATE
1.0,0,0,0,0,278.1243979,0.871,3.978,2300.0,58.5,286.0,7630229,K00683.01,CANDIDATE,CANDIDATE
1.0,0,0,0,0,4.034914368,0.965,1.7874,800.0,92.6,1452.0,7730747,K00684.01,CANDIDATE,CANDIDATE
1.0,0,0,0,0,3.173914037,0.819,3.6069,303.0,76.1,1655.0,7764367,K00685.01,CONFIRMED,CANDIDATE
0.005,1,0,0,0,379.11996,0.483,7.22,1110.0,9.2,221.0,9024857,K07124.02,FALSE POSITIVE,FALSE POSITIVE
0.952,0,0,0,0,52.51354873,0.679,3.2743,14300.0,825.0,472.0,7906882,K00686.01,CANDIDATE,CANDIDATE
1.0,0,0,0,0,4.17838675,0.617,2.123,316.0,15.1,1430.0,7976520,K00687.01,CANDIDATE,CANDIDATE
0.994,0,0,0,0,9.84824649,0.55,5.7471,437.0,25.3,947.0,10227020,K00730.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,19.7243672,0.898,7.202,578.0,26.0,751.0,10227020,K00730.03,CONFIRMED,CANDIDATE
0.978,0,0,0,0,51.75530504,0.638,7.4355,609.0,116.9,515.0,6678383,K00111.03,CONFIRMED,CANDIDATE
0.957,0,0,0,0,16.2982201,0.698,2.558,199.0,7.9,388.0,2302997,K07630.01,CANDIDATE,CANDIDATE
0.992,0,0,0,0,7.38443269,0.594,5.7351,350.0,23.7,1042.0,10227020,K00730.04,CONFIRMED,CANDIDATE
0.0,0,1,1,1,7.06115081,2.824,3.547,1530.0,60.4,886.0,10259031,K00731.01,FALSE POSITIVE,FALSE POSITIVE
0.334,0,0,0,0,2190.701035,0.2597,19.891,1870.0,94.8,109.0,8505215,K00099.01,CANDIDATE,CANDIDATE
1.0,0,0,0,0,7.23858162,0.147,3.1199,268.0,41.6,816.0,4827723,K00632.01,CONFIRMED,CANDIDATE
0.999,0,0,0,0,161.4746786,0.746,10.572,828.0,47.8,343.0,4841374,K00633.01,CONFIRMED,CANDIDATE
0.0,0,1,1,0,6.277827312,0.95,8.6841,1860.0,191.3,985.0,4861736,K00634.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,16.71987303,0.437,3.317,523.0,19.2,767.0,5020319,K00635.01,CONFIRMED,CANDIDATE
0.0,0,1,0,0,12.01166109,1.024,3.77516,14300.0,1898.4,1317.0,5090690,K00636.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,3.275821982,0.746,3.0427,275.0,64.4,1730.0,8161561,K00688.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,15.87360981,0.395,3.5246,416.0,38.4,632.0,8361905,K00689.01,CONFIRMED,CANDIDATE
0.882,0,0,0,0,12.3860474,0.538,2.604,151.0,9.1,679.0,12116489,K00547.03,CONFIRMED,CANDIDATE
0.0,0,1,0,0,1.360834768,1.008,1.4886,1570.0,169.8,1660.0,8409588,K00690.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,7.256962446,0.676,4.9402,463.0,168.3,1163.0,11250587,K00107.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,29.66631669,0.019,8.412,668.0,95.3,644.0,8480285,K00691.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,16.2254975,0.273,6.471,120.0,20.3,788.0,8480285,K00691.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,1.260258822,0.791,1.8594,1130.0,128.2,1569.0,10265898,K00732.01,CONFIRMED,CANDIDATE
0.966,0,0,0,0,3.29534567,0.729,1.902,142.0,10.4,1139.0,10265898,K00732.02,CANDIDATE,CANDIDATE
0.0,0,1,1,0,0.542122617,0.108,1.283,88.3,16.3,2238.0,2302758,K07629.01,FALSE POSITIVE,FALSE POSITIVE
0.992,0,0,0,0,5.25449393,0.837,3.078,169.0,12.6,975.0,10265898,K00732.03,CONFIRMED,CANDIDATE
1.0,0,0,0,0,5.924993927,0.848,2.8874,1610.0,68.5,758.0,10271806,K00733.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,11.34934848,0.398,3.1101,1250.0,41.7,610.0,10271806,K00733.02,CONFIRMED,CANDIDATE
0.0,0,1,0,0,26.94927489,0.438,10.6977,20000.0,415.7,395.0,5098444,K00637.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,23.6421965,0.022,5.018,1100.0,97.2,595.0,5113822,K00638.01,CONFIRMED,CANDIDATE
0.954,0,0,0,0,67.0930642,0.822,7.334,1250.0,73.7,420.0,5113822,K00638.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,17.97979816,0.069,5.5828,459.0,43.9,828.0,5120087,K00639.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,30.99664113,0.791,2.9182,655.0,59.9,500.0,5121511,K00640.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,2.462344253,0.051,1.8113,180.0,42.1,1326.0,8557374,K00692.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,4.822969318,0.891,0.8752,332.0,36.0,1060.0,8557374,K00692.02,CONFIRMED,CANDIDATE
0.813,0,0,0,0,6.0799457,0.097,2.706,55.1,7.3,1101.0,12600735,K00548.02,CANDIDATE,CANDIDATE
0.997,0,0,0,0,28.7796446,0.886,8.349,253.0,36.5,619.0,8738735,K00693.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,15.66057688,0.244,7.012,384.0,67.5,758.0,8738735,K00693.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,17.42115972,0.651,4.9974,928.0,114.3,674.0,8802165,K00694.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,3.13295351,0.135,2.2207,435.0,23.9,937.0,10271806,K00733.03,CONFIRMED,CANDIDATE
1.0,0,0,0,0,18.64349986,0.774,1.8491,813.0,16.1,517.0,10271806,K00733.04,CONFIRMED,CANDIDATE
0.005,1,0,0,0,93.803766,0.63,2.946,460.0,8.6,375.0,5351250,K00408.05,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,24.5434566,0.042,7.2518,1150.0,64.5,616.0,10272442,K00734.01,CONFIRMED,CANDIDATE
0.99,0,0,0,0,51.07926451,0.017,6.3729,737.0,126.8,503.0,10984090,K00112.01,CONFIRMED,CANDIDATE
0.974,0,0,0,0,70.2780911,0.07,2.466,782.0,14.9,434.0,10272442,K00734.02,CANDIDATE,CANDIDATE
1.0,0,0,0,0,9.9664004,0.966,5.0127,1620.0,125.9,1578.0,4055765,K00100.01,CANDIDATE,CANDIDATE
1.0,0,0,0,0,14.85185526,0.815,3.5263,1340.0,58.3,457.0,5131180,K00641.01,CANDIDATE,CANDIDATE
0.0,0,0,1,1,4.350413063,0.549,1.7694,193.0,37.8,1088.0,5181817,K00642.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,1.376384817,0.558,1.745,366.0,47.8,1343.0,5309353,K00643.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,0,45.97786182,0.367,7.4493,23900.0,1283.6,541.0,5356593,K00644.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,29.90721859,0.022,4.8475,588.0,79.8,564.0,8805348,K00695.01,CONFIRMED,CANDIDATE
0.193,0,0,1,0,7.03380109,0.861,6.4185,139.0,46.7,1320.0,8869680,K00696.01,FALSE POSITIVE,FALSE POSITIVE
0.529,0,0,0,0,56.391062,0.92,5.7,2040.0,11.4,310.0,10843431,K07378.02,CANDIDATE,CANDIDATE
0.955,0,0,0,0,3.032147946,0.836,3.8627,489.0,103.1,1507.0,8878187,K00697.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,15.96532718,0.674,4.5837,482.0,144.2,872.0,4914423,K00108.01,CONFIRMED,CANDIDATE
0.0,0,1,0,0,12.71871149,1.588,2.48998,8380.0,550.2,1042.0,8891278,K00698.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,22.34213536,0.973,6.461,2260.0,51.9,526.0,10287242,K00735.01,CANDIDATE,CANDIDATE
1.0,0,0,0,0,18.79418506,0.356,3.2906,1530.0,40.2,412.0,10340423,K00736.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,6.73893544,0.043,2.813,601.0,24.2,579.0,10340423,K00736.02,CONFIRMED,CANDIDATE
0.0,0,1,0,0,14.49839316,0.91,3.7343,3270.0,125.6,607.0,10345478,K00737.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,10.3392408,0.15,3.075,1180.0,51.4,777.0,10358759,K00738.01,CONFIRMED,CANDIDATE
0.886,0,0,0,0,8.50339249,0.825,2.9569,189.0,28.5,1021.0,5374854,K00645.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,23.7832097,0.01,7.939,257.0,38.3,725.0,5374854,K00645.02,CONFIRMED,CANDIDATE
0.0,0,1,0,0,3.041547148,1.233,3.22798,20700.0,1670.6,1544.0,5384802,K00646.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,5.16949729,0.235,4.5122,211.0,66.2,1309.0,5531694,K00647.01,CONFIRMED,CANDIDATE
0.0,0,0,0,0,10.47490332,0.972,33.7939,1170.0,150.5,1567.0,5596440,K00648.01,CANDIDATE,CANDIDATE
0.0,0,1,0,0,5.41460536,1.29,33.787,4080.0,294.4,1737.0,8908102,K00699.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,30.86436512,0.851,2.9557,551.0,51.8,527.0,8962094,K00700.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,9.36059705,0.802,3.2069,237.0,42.0,784.0,8962094,K00700.02,CONFIRMED,CANDIDATE
0.997,0,0,0,0,14.6672293,0.596,3.742,198.0,30.5,675.0,8962094,K00700.03,CONFIRMED,CANDIDATE
0.976,0,0,0,0,68.1609897,0.459,5.662,296.0,25.0,405.0,8962094,K00700.04,CONFIRMED,CANDIDATE
1.0,0,0,0,0,13.28689997,0.017,3.2825,1040.0,41.3,715.0,10358759,K00738.02,CONFIRMED,CANDIDATE
0.999,0,0,0,0,1.287076693,0.003,1.4942,729.0,65.2,871.0,10386984,K00739.01,CONFIRMED,CANDIDATE
0.998,0,0,0,0,61.858947,0.621,21.32,70.8,9.1,699.0,9588822,K04388.02,CANDIDATE,CANDIDATE
1.0,0,0,0,0,17.6717714,0.86,3.4202,919.0,36.2,513.0,10395381,K00740.01,CONFIRMED,CANDIDATE
0.0,0,1,0,0,23.35534139,0.842,4.60672,38500.0,1144.3,601.0,10418797,K00741.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,23.44970494,0.193,8.6567,316.0,67.9,802.0,5613330,K00649.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,1.73513619,0.045,2.2741,953.0,473.2,1554.0,8456679,K00102.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,11.95474513,0.601,2.1433,903.0,96.3,906.0,5786676,K00650.01,CONFIRMED,CANDIDATE
0.0,0,1,1,1,42.55930625,0.927,3.0148,2300.0,60.9,527.0,5796186,K00651.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,16.08065726,0.051,2.8701,3080.0,195.9,614.0,5796675,K00652.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,18.16407304,0.021,2.9355,943.0,99.7,508.0,9002278,K00701.01,CONFIRMED,CANDIDATE
0.0,0,0,1,0,7.334073405,0.559,2.7308,327.0,2.6,870.0,12306808,K07521.02,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,5.71489692,0.011,2.3572,426.0,73.0,747.0,9002278,K00701.02,CONFIRMED,CANDIDATE
0.994,0,0,0,0,122.3858681,0.101,7.123,711.0,46.3,269.0,9002278,K00701.03,CONFIRMED,CANDIDATE
0.0,0,1,1,1,1.274840187,1.198,14.833,229.0,79.3,2498.0,9053112,K00702.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,179.609803,0.711,13.755,1270.0,184.6,389.0,4914423,K00108.02,CONFIRMED,CANDIDATE
0.0,0,0,1,0,1.368617188,0.464,1.6235,127.0,44.4,2255.0,9162741,K00703.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,0,1.125963085,0.596,1.5034,146.0,43.1,1988.0,5893123,K00653.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,8.59481851,0.617,3.254,337.0,37.5,854.0,5941160,K00654.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,10.22215697,0.911,1.1939,238.0,13.6,806.0,5941160,K00654.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,25.6721559,0.867,5.9629,387.0,78.4,683.0,5966154,K00655.01,CONFIRMED,CANDIDATE
0.97,0,0,0,0,151.8851881,0.788,12.091,361.0,46.3,378.0,5966154,K00655.02,CONFIRMED,CANDIDATE
0.0,0,1,0,0,1.065731229,1.277,1.7499,3640.0,109.2,5118.0,3749508,K07544.02,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,18.39629744,0.872,2.7838,680.0,58.4,582.0,9266431,K00704.01,CONFIRMED,CANDIDATE
0.0,0,0,1,0,1.012672041,0.957,3.0512,1200.0,237.4,2337.0,9300285,K00705.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,28.71421614,0.919,6.0624,43700.0,1230.7,794.0,9426071,K00706.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,21.77568158,0.025,7.9588,798.0,117.3,853.0,9458613,K00707.01,CONFIRMED,CANDIDATE
0.997,0,0,0,0,41.0283424,0.011,9.8052,541.0,66.5,691.0,9458613,K00707.02,CONFIRMED,CANDIDATE
0.141,0,1,0,0,0.83442282,0.163,1.873,50.9,8.8,1854.0,10729472,K04453.02,FALSE POSITIVE,FALSE POSITIVE
0.001,0,0,1,0,1.906633332,0.98,3.0825,268.0,83.3,1847.0,5966660,K00656.01,FALSE POSITIVE,FALSE POSITIVE
0.992,0,0,0,0,4.069425638,0.102,2.0396,549.0,68.0,802.0,6020753,K00657.01,CONFIRMED,CANDIDATE
0.491,0,0,0,0,4.06844957,0.55,2.8349,79.8,29.3,1170.0,8456679,K00102.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,16.28247625,0.382,2.9227,793.0,60.0,505.0,6020753,K00657.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,3.162692075,0.716,1.9529,504.0,75.4,1308.0,6062088,K00658.01,CONFIRMED,CANDIDATE
0.999,0,0,0,0,31.7848157,0.015,8.8077,445.0,57.6,752.0,9458613,K00707.03,CONFIRMED,CANDIDATE
1.0,0,0,0,0,13.17555999,0.013,6.6677,280.0,48.8,1009.0,9458613,K00707.04,CONFIRMED,CANDIDATE
0.997,0,0,0,0,5.66815821,0.177,4.9064,120.0,27.3,1336.0,9458613,K00707.05,CONFIRMED,CANDIDATE
1.0,0,0,0,0,17.40665216,0.022,6.864,587.0,85.7,814.0,9530945,K00708.01,CONFIRMED,CANDIDATE
0.952,0,0,0,0,3.07365139,0.034,2.102,90.5,9.6,1215.0,10610039,K04577.02,CANDIDATE,CANDIDATE
0.0,0,1,1,0,6.41496453,1.187,3.9015,201.0,53.1,1153.0,4752451,K00109.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,5.370639542,0.667,2.1121,491.0,58.8,1096.0,6062088,K00658.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,11.32977062,0.036,3.845,162.0,18.5,855.0,6062088,K00658.03,CONFIRMED,CANDIDATE
0.984,0,0,0,0,23.20579353,0.059,4.3243,343.0,46.9,1002.0,6125481,K00659.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,6.07972016,0.471,7.1228,291.0,77.9,1111.0,6267535,K00660.01,CONFIRMED,CANDIDATE
0.0,0,0,0,0,275.07365,0.595,3.37,229.0,7.5,303.0,1025986,K07621.01,CANDIDATE,CANDIDATE
1.0,0,0,0,0,14.40090414,0.872,4.1682,380.0,41.1,828.0,6347299,K00661.01,CONFIRMED,CANDIDATE
1.0,0,0,0,0,7.69363627,0.366,5.0324,295.0,55.1,1069.0,9530945,K00708.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,21.3851584,0.518,4.0819,664.0,67.3,574.0,9578686,K00709.01,CONFIRMED,CANDIDATE
